id,timestamp,season,holiday,workingday,weather,temp,temp_feel,humidity,windspeed,demand,temp_category
2757,2017-07-03 18:00:00,fall,No,No,Light snow or rain,32.8,37.12,49.0,56.9969,5.198497031265826,Hot
2758,2017-07-03 19:00:00,fall,No,No,Mist,27.06,30.305,83.0,12.998,5.209486152841421,Hot
2759,2017-07-03 20:00:00,fall,No,No,Light snow or rain,27.06,30.305,83.0,0.0,5.170483995038151,Hot
2760,2017-07-03 21:00:00,fall,No,No,Mist,27.06,30.305,83.0,11.0014,5.117993812416755,Hot
2761,2017-07-03 22:00:00,fall,No,No,Mist,,30.305,78.0,7.0015,5.087596335232384,Hot
2762,2017-07-03 23:00:00,fall,No,No,Clear or partly cloudy,26.24,28.79,83.0,,4.990432586778736,Hot
2763,2017-07-04 00:00:00,fall,Yes,No,Clear or partly cloudy,,28.79,83.0,8.9981,4.941642422609304,Hot
2764,2017-07-04 01:00:00,fall,Yes,No,Clear or partly cloudy,26.24,28.79,83.0,6.0032,4.77912349311153,Hot
2765,2017-07-04 02:00:00,fall,Yes,No,Clear or partly cloudy,26.24,28.79,83.0,0.0,4.143134726391533,Hot
2766,2017-07-04 03:00:00,fall,Yes,No,Clear or partly cloudy,26.24,29.545,78.0,0.0,3.258096538021482,Hot
2767,2017-07-04 04:00:00,fall,Yes,No,Mist,27.06,30.305,78.0,6.0032,2.4849066497880004,Hot
2768,2017-07-04 05:00:00,fall,Yes,No,Mist,26.24,28.79,,8.9981,1.3862943611198906,Hot
2769,2017-07-04 06:00:00,fall,Yes,No,Clear or partly cloudy,26.24,28.79,89.0,11.0014,2.772588722239781,Hot
2770,2017-07-04 07:00:00,fall,Yes,No,Clear or partly cloudy,27.06,30.305,83.0,8.9981,3.58351893845611,Hot
2771,2017-07-04 08:00:00,fall,Yes,No,Clear or partly cloudy,28.7,33.335,74.0,7.0015,4.454347296253507,Hot
2772,2017-07-04 09:00:00,fall,Yes,No,Mist,29.52,34.09,66.0,6.0032,5.472270673671475,Hot
2773,2017-07-04 10:00:00,fall,Yes,No,Mist,31.16,34.85,55.0,6.0032,5.634789603169249,Hot
2774,2017-07-04 11:00:00,fall,Yes,No,Mist,31.16,34.85,55.0,,5.855071922202427,Hot
2775,2017-07-04 12:00:00,fall,Yes,No,Mist,,35.605,52.0,0.0,6.102558594613569,Hot
2776,2017-07-04 13:00:00,fall,Yes,No,Mist,31.98,35.605,49.0,0.0,6.0473721790462776,Hot
2777,2017-07-04 14:00:00,fall,Yes,No,Clear or partly cloudy,32.8,36.365,46.0,0.0,6.0112671744041615,Hot
2778,2017-07-04 15:00:00,fall,Yes,No,Clear or partly cloudy,33.62,37.12,43.0,6.0032,6.0112671744041615,Hot
2779,2017-07-04 16:00:00,fall,Yes,No,Clear or partly cloudy,33.62,37.12,41.0,0.0,6.113682179832232,Hot
2780,2017-07-04 17:00:00,fall,Yes,No,Clear or partly cloudy,32.8,36.365,46.0,0.0,6.077642243349034,Hot
2781,2017-07-04 18:00:00,fall,Yes,No,Clear or partly cloudy,32.8,36.365,46.0,8.9981,6.035481432524756,Hot
2782,2017-07-04 19:00:00,fall,Yes,No,Mist,,35.605,49.0,11.0014,5.926926025970411,Hot
2783,2017-07-04 20:00:00,fall,Yes,No,Mist,31.16,34.85,55.0,7.0015,5.955837369464831,Hot
2784,2017-07-04 21:00:00,fall,Yes,No,Mist,30.34,34.09,62.0,7.0015,6.124683390894205,Hot
2785,2017-07-04 22:00:00,fall,Yes,No,Mist,30.34,34.09,62.0,8.9981,5.786897381366708,Hot
2786,2017-07-04 23:00:00,fall,Yes,No,Mist,,34.09,70.0,7.0015,4.927253685157205,Hot
2787,2017-07-05 00:00:00,fall,No,Yes,Mist,28.7,32.575,65.0,11.0014,4.007333185232471,Hot
2788,2017-07-05 01:00:00,fall,No,Yes,Clear or partly cloudy,28.7,32.575,65.0,7.0015,3.6635616461296463,Hot
2789,2017-07-05 02:00:00,fall,No,Yes,Clear or partly cloudy,27.06,31.06,74.0,6.0032,2.5649493574615367,Hot
2790,2017-07-05 03:00:00,fall,No,Yes,Clear or partly cloudy,27.06,31.06,74.0,15.0013,2.079441541679836,Hot
2791,2017-07-05 04:00:00,fall,No,Yes,Clear or partly cloudy,27.06,31.06,69.0,11.0014,1.6094379124341005,Hot
2792,2017-07-05 05:00:00,fall,No,Yes,Clear or partly cloudy,,31.06,69.0,0.0,2.995732273553991,Hot
2793,2017-07-05 06:00:00,fall,No,Yes,Clear or partly cloudy,27.06,31.06,74.0,6.0032,4.543294782270004,Hot
2794,2017-07-05 07:00:00,fall,No,Yes,Clear or partly cloudy,28.7,32.575,65.0,6.0032,5.598421958998375,Hot
2795,2017-07-05 08:00:00,fall,No,Yes,Clear or partly cloudy,29.52,34.09,62.0,8.9981,6.068425588244111,Hot
2796,2017-07-05 09:00:00,fall,No,Yes,Clear or partly cloudy,,34.09,58.0,8.9981,5.424950017481403,Hot
2797,2017-07-05 10:00:00,fall,No,Yes,Clear or partly cloudy,31.16,34.85,52.0,7.0015,4.934473933130692,Hot
2798,2017-07-05 11:00:00,fall,No,Yes,Clear or partly cloudy,31.98,34.85,46.0,7.0015,5.147494476813453,Hot
2799,2017-07-05 12:00:00,fall,No,Yes,Clear or partly cloudy,32.8,36.365,43.0,7.0015,5.303304908059076,Hot
2800,2017-07-05 13:00:00,fall,No,Yes,Clear or partly cloudy,33.62,37.12,43.0,7.0015,5.313205979041787,Hot
2801,2017-07-05 14:00:00,fall,No,Yes,Clear or partly cloudy,32.8,37.12,49.0,11.0014,5.181783550292085,Hot
2802,2017-07-05 15:00:00,fall,No,Yes,Clear or partly cloudy,33.62,37.12,43.0,0.0,5.087596335232384,Hot
2803,2017-07-05 16:00:00,fall,No,Yes,Clear or partly cloudy,33.62,37.88,46.0,7.0015,5.638354669333745,Hot
2804,2017-07-05 17:00:00,fall,No,Yes,Clear or partly cloudy,33.62,37.88,46.0,7.0015,6.300785794663244,Hot
2805,2017-07-05 18:00:00,fall,No,Yes,Clear or partly cloudy,32.8,37.88,55.0,11.0014,6.206575926724928,Hot
2806,2017-07-05 19:00:00,fall,No,Yes,Clear or partly cloudy,32.8,38.635,59.0,8.9981,5.908082938168931,Hot
2807,2017-07-05 20:00:00,fall,No,Yes,Clear or partly cloudy,31.16,36.365,66.0,,5.648974238161206,Hot
2808,2017-07-05 21:00:00,fall,No,Yes,Clear or partly cloudy,31.98,37.12,62.0,16.9979,5.501258210544727,Hot
2809,2017-07-05 22:00:00,fall,No,Yes,Clear or partly cloudy,31.16,36.365,66.0,15.0013,5.043425116919247,Hot
2810,2017-07-05 23:00:00,fall,No,Yes,Clear or partly cloudy,30.34,34.85,66.0,11.0014,4.290459441148391,Hot
2811,2017-07-06 00:00:00,fall,No,Yes,Clear or partly cloudy,29.52,34.85,74.0,12.998,3.610917912644224,Hot
2812,2017-07-06 01:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,74.0,8.9981,2.70805020110221,Hot
2813,2017-07-06 02:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,6.0032,1.6094379124341005,Hot
2814,2017-07-06 03:00:00,fall,No,Yes,Clear or partly cloudy,,33.335,79.0,0.0,1.791759469228055,Hot
2815,2017-07-06 04:00:00,fall,No,Yes,Mist,27.88,31.82,83.0,6.0032,1.791759469228055,Hot
2816,2017-07-06 05:00:00,fall,No,Yes,Clear or partly cloudy,27.88,31.82,83.0,6.0032,3.555348061489413,Hot
2817,2017-07-06 06:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,6.0032,4.795790545596741,Hot
2818,2017-07-06 07:00:00,fall,No,Yes,Mist,29.52,34.85,79.0,0.0,5.7430031878094825,Hot
2819,2017-07-06 08:00:00,fall,No,Yes,Mist,,34.85,74.0,7.0015,6.059123195581797,Hot
2820,2017-07-06 09:00:00,fall,No,Yes,Light snow or rain,,33.335,79.0,12.998,5.241747015059643,Hot
2821,2017-07-06 10:00:00,fall,No,Yes,Light snow or rain,,33.335,,6.0032,3.7612001156935615,Hot
2822,2017-07-06 11:00:00,fall,No,Yes,Mist,29.52,34.85,74.0,0.0,4.844187086458591,Hot
2823,2017-07-06 12:00:00,fall,No,Yes,Mist,30.34,34.85,66.0,6.0032,5.0238805208462765,Hot
2824,2017-07-06 13:00:00,fall,No,Yes,Mist,30.34,34.85,70.0,7.0015,4.941642422609304,Hot
2825,2017-07-06 14:00:00,fall,No,Yes,Clear or partly cloudy,31.16,36.365,66.0,19.0012,5.093750200806762,Hot
2826,2017-07-06 15:00:00,fall,No,Yes,Clear or partly cloudy,31.16,36.365,70.0,19.0012,5.220355825078324,Hot
2827,2017-07-06 16:00:00,fall,No,Yes,Clear or partly cloudy,31.16,36.365,70.0,16.9979,5.616771097666572,Hot
2828,2017-07-06 17:00:00,fall,No,Yes,Clear or partly cloudy,31.98,37.12,59.0,15.0013,6.39024066706535,Hot
2829,2017-07-06 18:00:00,fall,No,Yes,Clear or partly cloudy,31.16,35.605,62.0,12.998,6.333279628139691,Hot
2830,2017-07-06 19:00:00,fall,No,Yes,Clear or partly cloudy,30.34,34.85,70.0,15.0013,5.976350909297934,Hot
2831,2017-07-06 20:00:00,fall,No,Yes,Clear or partly cloudy,29.52,34.85,74.0,16.9979,5.7430031878094825,Hot
2832,2017-07-06 21:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,12.998,5.484796933490655,Hot
2833,2017-07-06 22:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,12.998,5.225746673713202,Hot
2834,2017-07-06 23:00:00,fall,No,Yes,Clear or partly cloudy,27.88,31.82,83.0,15.0013,4.584967478670572,Hot
2835,2017-07-07 00:00:00,fall,No,Yes,Clear or partly cloudy,27.06,29.545,89.0,8.9981,3.555348061489413,Hot
2836,2017-07-07 01:00:00,fall,No,Yes,Clear or partly cloudy,27.06,29.545,89.0,12.998,2.772588722239781,Hot
2837,2017-07-07 02:00:00,fall,No,Yes,Clear or partly cloudy,27.06,29.545,89.0,,2.079441541679836,Hot
2838,2017-07-07 03:00:00,fall,No,Yes,Clear or partly cloudy,26.24,28.03,94.0,7.0015,1.3862943611198906,Hot
2839,2017-07-07 04:00:00,fall,No,Yes,Clear or partly cloudy,26.24,28.79,89.0,7.0015,1.3862943611198906,Hot
2840,2017-07-07 05:00:00,fall,No,Yes,Clear or partly cloudy,26.24,28.79,89.0,7.0015,3.4657359027997265,Hot
2841,2017-07-07 06:00:00,fall,No,Yes,Mist,,28.79,89.0,8.9981,4.770684624465665,Hot
2842,2017-07-07 07:00:00,fall,No,Yes,Mist,27.06,28.79,89.0,7.0015,5.676753802268282,Hot
2843,2017-07-07 08:00:00,fall,No,Yes,Mist,28.7,33.335,79.0,12.998,6.093569770045136,Hot
2844,2017-07-07 09:00:00,fall,No,Yes,Clear or partly cloudy,30.34,34.85,70.0,11.0014,5.187385805840755,Hot
2845,2017-07-07 10:00:00,fall,No,Yes,Clear or partly cloudy,31.98,37.12,62.0,0.0,4.61512051684126,Hot
2846,2017-07-07 11:00:00,fall,No,Yes,Clear or partly cloudy,,38.635,52.0,8.9981,4.955827057601261,Hot
2847,2017-07-07 12:00:00,fall,No,Yes,Clear or partly cloudy,34.44,38.635,41.0,0.0,5.14166355650266,Hot
2848,2017-07-07 13:00:00,fall,No,Yes,Clear or partly cloudy,35.26,39.395,41.0,0.0,5.043425116919247,Hot
2849,2017-07-07 14:00:00,fall,No,Yes,Clear or partly cloudy,35.26,39.395,41.0,16.9979,5.075173815233827,Hot
2850,2017-07-07 15:00:00,fall,No,Yes,Clear or partly cloudy,35.26,39.395,41.0,16.9979,5.111987788356544,Hot
2851,2017-07-07 16:00:00,fall,No,Yes,Clear or partly cloudy,35.26,38.635,39.0,15.0013,5.579729825986222,Hot
2852,2017-07-07 17:00:00,fall,No,Yes,Clear or partly cloudy,35.26,37.88,36.0,16.9979,6.343880434126331,Hot
2853,2017-07-07 18:00:00,fall,No,Yes,Clear or partly cloudy,34.44,37.88,44.0,19.9995,6.331501849893691,Hot
2854,2017-07-07 19:00:00,fall,No,Yes,Clear or partly cloudy,33.62,38.635,52.0,19.0012,5.899897353582492,Hot
2855,2017-07-07 20:00:00,fall,No,Yes,Clear or partly cloudy,31.16,35.605,58.0,23.9994,5.652489180268651,Hot
2856,2017-07-07 21:00:00,fall,No,Yes,Clear or partly cloudy,30.34,34.09,62.0,11.0014,5.342334251964811,Hot
2857,2017-07-07 22:00:00,fall,No,Yes,Clear or partly cloudy,30.34,34.09,62.0,11.0014,5.204006687076795,Hot
2858,2017-07-07 23:00:00,fall,No,Yes,Clear or partly cloudy,29.52,34.09,66.0,0.0,4.859812404361672,Hot
2859,2017-07-08 00:00:00,fall,No,Yes,Clear or partly cloudy,30.34,34.85,66.0,7.0015,3.8501476017100575,Hot
2860,2017-07-08 01:00:00,fall,No,Yes,Clear or partly cloudy,29.52,34.85,79.0,0.0,3.5263605246161616,Hot
2861,2017-07-08 02:00:00,fall,No,Yes,Mist,28.7,33.335,74.0,11.0014,3.091042453358316,Hot
2862,2017-07-08 03:00:00,fall,No,Yes,Clear or partly cloudy,27.88,33.335,79.0,7.0015,1.791759469228055,Hot
2863,2017-07-08 04:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,16.9979,2.3978952727983707,Hot
2864,2017-07-08 05:00:00,fall,No,Yes,Clear or partly cloudy,27.88,31.82,79.0,16.9979,3.295836866004329,Hot
2865,2017-07-08 06:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,74.0,7.0015,4.624972813284271,Hot
2866,2017-07-08 07:00:00,fall,No,Yes,Mist,28.7,33.335,79.0,12.998,5.805134968916488,Hot
2867,2017-07-08 08:00:00,fall,No,Yes,Mist,29.52,34.85,74.0,16.9979,6.124683390894205,Hot
2868,2017-07-08 09:00:00,fall,No,Yes,Mist,31.16,36.365,70.0,19.9995,5.484796933490655,Hot
2869,2017-07-08 10:00:00,fall,No,Yes,Mist,30.34,34.85,70.0,23.9994,4.927253685157205,Hot
2870,2017-07-08 11:00:00,fall,No,Yes,Mist,,35.605,74.0,16.9979,5.10594547390058,Hot
2871,2017-07-08 12:00:00,fall,No,Yes,Mist,31.16,36.365,70.0,19.0012,5.3612921657094255,Hot
2872,2017-07-08 13:00:00,fall,No,Yes,Mist,31.98,37.88,66.0,19.0012,5.43372200355424,Hot
2873,2017-07-08 14:00:00,fall,No,Yes,Mist,32.8,39.395,63.0,23.9994,5.375278407684165,Hot
2874,2017-07-08 15:00:00,fall,No,Yes,Mist,32.8,39.395,63.0,23.9994,4.948759890378168,Hot
2875,2017-07-08 16:00:00,fall,No,Yes,Light snow or rain,27.88,31.82,83.0,30.0026,4.882801922586371,Hot
2876,2017-07-08 17:00:00,fall,No,Yes,Light snow or rain,27.06,29.545,89.0,30.0026,5.117993812416755,Hot
2877,2017-07-08 18:00:00,fall,No,Yes,Clear or partly cloudy,27.06,30.305,83.0,6.0032,5.755742213586912,Hot
2878,2017-07-08 19:00:00,fall,No,Yes,Clear or partly cloudy,27.06,30.305,83.0,6.0032,5.598421958998375,Hot
2879,2017-07-08 20:00:00,fall,No,Yes,Clear or partly cloudy,27.06,30.305,83.0,11.0014,5.521460917862246,Hot
2880,2017-07-08 21:00:00,fall,No,Yes,Mist,27.06,30.305,83.0,16.9979,5.318119993844216,Hot
2881,2017-07-08 22:00:00,fall,No,Yes,Mist,27.06,30.305,78.0,12.998,5.1298987149230735,Hot
2882,2017-07-08 23:00:00,fall,No,Yes,Mist,27.06,30.305,78.0,6.0032,5.017279836814924,Hot
2883,2017-07-09 00:00:00,fall,No,No,Mist,27.06,30.305,83.0,8.9981,4.795790545596741,Hot
2884,2017-07-09 01:00:00,fall,No,No,Mist,26.24,28.79,89.0,7.0015,3.970291913552122,Hot
2885,2017-07-09 02:00:00,fall,No,No,Clear or partly cloudy,26.24,28.79,89.0,11.0014,4.007333185232471,Hot
2886,2017-07-09 03:00:00,fall,No,No,Clear or partly cloudy,26.24,28.79,89.0,8.9981,3.4011973816621555,Hot
2887,2017-07-09 04:00:00,fall,No,No,Clear or partly cloudy,26.24,28.79,83.0,15.0013,1.791759469228055,Hot
2888,2017-07-09 05:00:00,fall,No,No,Mist,25.42,28.03,88.0,11.0014,2.70805020110221,Hot
2889,2017-07-09 06:00:00,fall,No,No,Mist,26.24,28.79,83.0,12.998,3.6375861597263857,Hot
2890,2017-07-09 07:00:00,fall,No,No,Clear or partly cloudy,27.06,30.305,78.0,12.998,4.262679877041316,Hot
2891,2017-07-09 08:00:00,fall,No,No,Clear or partly cloudy,28.7,32.575,70.0,16.9979,5.204006687076795,Hot
2892,2017-07-09 09:00:00,fall,No,No,Clear or partly cloudy,30.34,34.09,58.0,19.0012,5.5093883366279774,Hot
2893,2017-07-09 10:00:00,fall,No,No,Clear or partly cloudy,31.16,34.85,52.0,11.0014,5.575949103146316,Hot
2894,2017-07-09 11:00:00,fall,No,No,Clear or partly cloudy,31.98,34.85,46.0,19.9995,5.66988092298052,Hot
2895,2017-07-09 12:00:00,fall,No,No,Clear or partly cloudy,,36.365,46.0,16.9979,5.902633333401366,Hot
2896,2017-07-09 13:00:00,fall,No,No,Clear or partly cloudy,33.62,37.12,41.0,15.0013,6.030685260261263,Hot
2897,2017-07-09 14:00:00,fall,No,No,Clear or partly cloudy,,37.12,36.0,8.9981,5.921578419643816,Hot
2898,2017-07-09 15:00:00,fall,No,No,Clear or partly cloudy,34.44,36.365,34.0,6.0032,5.996452088619021,Hot
2899,2017-07-09 16:00:00,fall,No,No,Clear or partly cloudy,33.62,36.365,38.0,0.0,6.030685260261263,Hot
2900,2017-07-09 17:00:00,fall,No,No,Clear or partly cloudy,,36.365,32.0,0.0,5.993961427306569,Hot
2901,2017-07-09 18:00:00,fall,No,No,Clear or partly cloudy,33.62,36.365,36.0,7.0015,5.934894195619588,Hot
2902,2017-07-09 19:00:00,fall,No,No,Clear or partly cloudy,31.16,34.85,55.0,11.0014,5.723585101952381,Hot
2903,2017-07-09 20:00:00,fall,No,No,Clear or partly cloudy,31.16,35.605,58.0,15.0013,5.749392985908253,Hot
2904,2017-07-09 21:00:00,fall,No,No,Clear or partly cloudy,30.34,34.09,58.0,11.0014,5.472270673671475,Hot
2905,2017-07-09 22:00:00,fall,No,No,Clear or partly cloudy,29.52,34.09,62.0,11.0014,5.365976015021851,Hot
2906,2017-07-09 23:00:00,fall,No,No,Clear or partly cloudy,29.52,33.335,58.0,12.998,4.941642422609304,Hot
2907,2017-07-10 00:00:00,fall,No,No,Clear or partly cloudy,28.7,32.575,61.0,11.0014,5.0369526024136295,Hot
2908,2017-07-10 01:00:00,fall,No,No,Clear or partly cloudy,28.7,32.575,61.0,8.9981,4.727387818712341,Hot
2909,2017-07-10 02:00:00,fall,No,No,Clear or partly cloudy,27.88,31.82,69.0,6.0032,4.564348191467836,Hot
2910,2017-07-10 03:00:00,fall,No,No,Clear or partly cloudy,,31.06,74.0,6.0032,3.218875824868201,Hot
2911,2017-07-10 04:00:00,fall,No,No,Clear or partly cloudy,27.06,31.06,69.0,6.0032,1.6094379124341005,Hot
2912,2017-07-10 05:00:00,fall,No,No,Clear or partly cloudy,27.06,31.06,74.0,0.0,2.833213344056216,Hot
2913,2017-07-10 06:00:00,fall,No,No,Clear or partly cloudy,26.24,29.545,78.0,6.0032,3.218875824868201,Hot
2914,2017-07-10 07:00:00,fall,No,No,Clear or partly cloudy,28.7,32.575,70.0,6.0032,4.174387269895637,Hot
2915,2017-07-10 08:00:00,fall,No,No,Clear or partly cloudy,29.52,34.09,66.0,0.0,4.5217885770490405,Hot
2916,2017-07-10 09:00:00,fall,No,No,Clear or partly cloudy,30.34,34.85,66.0,6.0032,5.1298987149230735,Hot
2917,2017-07-10 10:00:00,fall,No,No,Clear or partly cloudy,31.16,34.85,55.0,8.9981,5.5909869805108565,Hot
2918,2017-07-10 11:00:00,fall,No,No,Clear or partly cloudy,31.98,36.365,55.0,12.998,5.659482215759621,Hot
2919,2017-07-10 12:00:00,fall,No,No,Clear or partly cloudy,33.62,37.88,46.0,19.0012,5.932245187448011,Hot
2920,2017-07-10 13:00:00,fall,No,No,Clear or partly cloudy,32.8,36.365,46.0,19.9995,5.905361848054571,Hot
2921,2017-07-10 14:00:00,fall,No,No,Clear or partly cloudy,33.62,37.12,41.0,22.0028,5.855071922202427,Hot
2922,2017-07-10 15:00:00,fall,No,No,Clear or partly cloudy,34.44,37.12,39.0,19.0012,5.8888779583328805,Hot
2923,2017-07-10 16:00:00,fall,No,No,Clear or partly cloudy,34.44,37.88,41.0,19.0012,5.918893854273146,Hot
2924,2017-07-10 17:00:00,fall,No,No,Clear or partly cloudy,34.44,37.12,36.0,15.0013,5.8944028342648505,Hot
2925,2017-07-10 18:00:00,fall,No,No,Clear or partly cloudy,33.62,37.12,43.0,19.0012,5.8944028342648505,Hot
2926,2017-07-10 19:00:00,fall,No,No,Clear or partly cloudy,,37.12,49.0,22.0028,5.713732805509369,Hot
2927,2017-07-10 20:00:00,fall,No,No,Clear or partly cloudy,31.16,34.85,55.0,12.998,5.5909869805108565,Hot
2928,2017-07-10 21:00:00,fall,No,No,Clear or partly cloudy,30.34,34.09,62.0,16.9979,5.424950017481403,Hot
2929,2017-07-10 22:00:00,fall,No,No,Clear or partly cloudy,,34.85,66.0,15.0013,4.962844630259907,Hot
2930,2017-07-10 23:00:00,fall,No,No,Clear or partly cloudy,29.52,34.09,66.0,16.9979,4.276666119016055,Hot
2931,2017-07-11 00:00:00,fall,No,Yes,Clear or partly cloudy,28.7,32.575,65.0,12.998,3.555348061489413,Hot
2932,2017-07-11 01:00:00,fall,No,Yes,Clear or partly cloudy,28.7,32.575,61.0,19.0012,2.302585092994046,Hot
2933,2017-07-11 02:00:00,fall,No,Yes,Clear or partly cloudy,28.7,32.575,,15.0013,2.4849066497880004,Hot
2934,2017-07-11 03:00:00,fall,No,Yes,Clear or partly cloudy,27.88,31.82,65.0,11.0014,2.302585092994046,Hot
2935,2017-07-11 04:00:00,fall,No,Yes,Clear or partly cloudy,27.06,31.06,74.0,15.0013,1.3862943611198906,Hot
2936,2017-07-11 05:00:00,fall,No,Yes,Clear or partly cloudy,,31.06,74.0,8.9981,3.258096538021482,Hot
2937,2017-07-11 06:00:00,fall,No,Yes,Clear or partly cloudy,,31.82,74.0,12.998,4.795790545596741,Hot
2938,2017-07-11 07:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,74.0,16.9979,5.75890177387728,Hot
2939,2017-07-11 08:00:00,fall,No,Yes,Clear or partly cloudy,30.34,34.85,66.0,19.0012,6.040254711277414,Hot
2940,2017-07-11 09:00:00,fall,No,Yes,Clear or partly cloudy,31.98,37.12,59.0,19.9995,5.337538079701318,Hot
2941,2017-07-11 10:00:00,fall,No,Yes,Clear or partly cloudy,32.8,37.88,55.0,23.9994,4.762173934797756,Hot
2942,2017-07-11 11:00:00,fall,No,Yes,Clear or partly cloudy,33.62,39.395,56.0,19.9995,4.852030263919617,Hot
2943,2017-07-11 12:00:00,fall,No,Yes,Clear or partly cloudy,34.44,40.15,53.0,19.0012,4.997212273764115,Hot
2944,2017-07-11 13:00:00,fall,No,Yes,Clear or partly cloudy,35.26,40.91,50.0,16.9979,4.948759890378168,Hot
2945,2017-07-11 14:00:00,fall,No,Yes,Clear or partly cloudy,35.26,41.665,53.0,19.0012,4.897839799950911,Hot
2946,2017-07-11 15:00:00,fall,No,Yes,Clear or partly cloudy,35.26,42.425,56.0,27.9993,4.983606621708336,Hot
2947,2017-07-11 16:00:00,fall,No,Yes,Clear or partly cloudy,35.26,42.425,56.0,26.0027,5.476463551931511,Hot
2948,2017-07-11 17:00:00,fall,No,Yes,Clear or partly cloudy,35.26,42.425,56.0,27.9993,6.2422232654551655,Hot
2949,2017-07-11 18:00:00,fall,No,Yes,Clear or partly cloudy,35.26,41.665,53.0,26.0027,6.156978985585555,Hot
2950,2017-07-11 19:00:00,fall,No,Yes,Clear or partly cloudy,34.44,41.665,59.0,22.0028,5.921578419643816,Hot
2951,2017-07-11 20:00:00,fall,No,Yes,Clear or partly cloudy,29.52,34.85,74.0,27.9993,5.4638318050256105,Hot
2952,2017-07-11 21:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,27.9993,4.867534450455582,Hot
2953,2017-07-11 22:00:00,fall,No,Yes,Clear or partly cloudy,29.52,34.85,74.0,8.9981,4.499809670330265,Hot
2954,2017-07-11 23:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,8.9981,4.007333185232471,Hot
2955,2017-07-12 00:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,8.9981,3.091042453358316,Hot
2956,2017-07-12 01:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,6.0032,2.6390573296152584,Hot
2957,2017-07-12 02:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,7.0015,2.19722457733622,Hot
2958,2017-07-12 03:00:00,fall,No,Yes,Mist,28.7,33.335,79.0,0.0,2.079441541679836,Hot
2959,2017-07-12 04:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,11.0014,1.791759469228055,Hot
2960,2017-07-12 05:00:00,fall,No,Yes,Clear or partly cloudy,28.7,33.335,79.0,6.0032,3.218875824868201,Hot
2961,2017-07-12 06:00:00,fall,No,Yes,Clear or partly cloudy,30.34,34.09,58.0,15.0013,4.74493212836325,Hot
2962,2017-07-12 07:00:00,fall,No,Yes,Clear or partly cloudy,31.16,34.85,55.0,12.998,5.799092654460526,Hot
2963,2017-07-12 08:00:00,fall,No,Yes,Clear or partly cloudy,31.16,35.605,58.0,15.0013,6.0330862217988015,Hot
2964,2017-07-12 09:00:00,fall,No,Yes,Clear or partly cloudy,31.98,36.365,55.0,32.9975,5.170483995038151,Hot
2965,2017-07-12 10:00:00,fall,No,Yes,Clear or partly cloudy,33.62,38.635,52.0,11.0014,4.812184355372417,Hot
2966,2017-07-12 11:00:00,fall,No,Yes,Clear or partly cloudy,33.62,38.635,52.0,11.0014,4.8283137373023015,Hot
2967,2017-07-12 12:00:00,fall,No,Yes,Clear or partly cloudy,35.26,39.395,44.0,19.9995,5.093750200806762,Hot
2968,2017-07-12 13:00:00,fall,No,Yes,Clear or partly cloudy,35.26,40.15,47.0,15.0013,4.912654885736052,Hot
2969,2017-07-12 14:00:00,fall,No,Yes,Clear or partly cloudy,36.9,42.425,42.0,19.9995,4.820281565605037,Hot
2970,2017-07-12 15:00:00,fall,No,Yes,Clear or partly cloudy,36.9,42.425,42.0,23.9994,4.997212273764115,Hot
2971,2017-07-12 16:00:00,fall,No,Yes,Clear or partly cloudy,,39.395,44.0,19.0012,5.308267697401205,Hot
2972,2017-07-12 17:00:00,fall,No,Yes,Clear or partly cloudy,,40.91,44.0,19.0012,6.059123195581797,Hot
2973,2017-07-12 18:00:00,fall,No,Yes,Clear or partly cloudy,,40.15,47.0,19.9995,6.236369590203704,Hot
2974,2017-07-12 19:00:00,fall,No,Yes,Clear or partly cloudy,34.44,37.88,44.0,19.0012,5.820082930352362,Hot
2975,2017-07-12 20:00:00,fall,No,Yes,Clear or partly cloudy,33.62,37.12,43.0,12.998,5.730099782973574,Hot
2976,2017-07-12 21:00:00,fall,No,Yes,Clear or partly cloudy,33.62,37.12,43.0,7.0015,5.552959584921617,Hot
2977,2017-07-12 22:00:00,fall,No,Yes,Clear or partly cloudy,32.8,36.365,46.0,8.9981,5.267858159063328,Hot
2978,2017-07-12 23:00:00,fall,No,Yes,Clear or partly cloudy,31.98,35.605,52.0,0.0,4.3694478524670215,Hot
